tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,1675877.1582509582,440319.20388203085,343164.0661339043,218057.88109947377,8398206.960587407
tenant-dsk,440319.20388203085,1317692.7503240386,252232.131340175,192384.74643547347,2571311.9666797738
tenant-mem,343164.0661339043,252232.131340175,1705351.3884637065,336388.6626423554,12814313.352409916
tenant-nsy,218057.88109947377,192384.74643547347,336388.6626423554,2635201.4007090693,8706999.439694244
tenant-ntk,8398206.960587407,2571311.9666797738,12814313.352409916,8706999.439694244,2047189645.4312906
