tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2254404.705586969,305038.18772737676,748338.3103107292,9947512.699151851
tenant-dsk,305038.18772737676,1377468.992064528,394215.73518998304,8142135.828706241
tenant-mem,748338.3103107292,394215.73518998304,2304030.4847098924,20215113.513590284
tenant-ntk,9947512.699151851,8142135.828706241,20215113.513590284,2042403292.3037999
