,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.2504257109293919,0.2392762170858455,0.25762286759199465,0.22502104858941616
tenant-dsk,0.2482583292202592,,0.2735662736691205,0.2738410485248079,0.24687845963809202
tenant-mem,0.1569629239169754,0.22225205793233527,,0.2309793441678397,0.19049319681823654
tenant-nsy,0.2683096992638124,0.2577215306726655,0.2413140920009262,,0.18354140112454395
tenant-ntk,0.17881824422735149,0.18882784212326573,0.11081695705867425,0.15959859618546174,
