,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.23877021963954775,0.3213662642876946,0.2588577818301181
tenant-dsk,0.19273868016071563,,0.16097467935450727,0.13995582963288236
tenant-mem,0.30697579492857535,0.21040524535887592,,0.2499488666834475
tenant-ntk,0.2308132768424176,0.20783523632344733,0.2554072893237609,
