,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.3567287072204914,0.025030448973544134,0.05634745483814035
tenant-dsk,0.9842579184349299,,0.003621110556928648,0.08588435265654877
tenant-mem,0.0003528907792627688,0.48641151256011816,,0.03448729027248466
tenant-ntk,0.5056183239444547,0.013415759547778659,3.2753795862424105e-06,
