,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0070380753358960805,1.2073758759647e-05,1.1605819267121317e-07
tenant-dsk,4.285156432824657e-09,,3.0052950796571934e-08,3.0186415464281993e-07
tenant-mem,1.033761873773048e-06,0.0001492792066198739,,4.9358604079668384e-08
tenant-ntk,1.2119152112897425e-06,0.07492564338142588,6.196690348476119e-09,
