tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant
tenant-cpu,cpu_usage,2 - CPU Noise,0.001020224104346354,0.00012883436608020473,167,0.17442849873637425,0.4926124115949941,164,-99.4151046923311,-0.5001135240680988,1.2445522296445236e-05,True
tenant-cpu,cpu_usage,3 - Memory Noise,0.0009999626123101126,0.00013764568371417364,166,0.17442849873637425,0.4926124115949941,164,-99.42672062217228,-0.4994112380963677,1.241809931406861e-05,True
tenant-cpu,cpu_usage,4 - Network Noise,0.0010414166272953317,0.0001490723399811696,164,0.17442849873637425,0.4926124115949941,164,-99.40295500171145,-0.49776730358349486,1.247427136416044e-05,True
tenant-cpu,cpu_usage,5 - Disk Noise,0.0010559679049626251,0.00015162193450660389,163,0.17442849873637425,0.4926124115949941,164,-99.39461274240594,-0.49696155946223364,1.2494046818528796e-05,True
tenant-cpu,cpu_usage,6 - Combined Noise,0.0010526619338528582,0.00015773594044347924,163,0.17442849873637425,0.4926124115949941,164,-99.39650805832835,-0.49697103389759073,1.2489552189554583e-05,True
tenant-cpu,cpu_usage,7 - Recovery,0.0010200181129704174,0.0001270999812390848,166,0.17442849873637425,0.4926124115949941,164,-99.41522278735424,-0.49935348844143984,1.2445243049163407e-05,True
tenant-cpu,disk_throughput_total,2 - CPU Noise,0.0,0.0,167,59.343320467343155,288.7190547672922,164,-100.0,-0.2920118949148184,0.009298672004942811,True
tenant-cpu,disk_throughput_total,3 - Memory Noise,0.0,0.0,166,59.343320467343155,288.7190547672922,164,-100.0,-0.2915677701027846,0.009298672004942811,True
tenant-cpu,disk_throughput_total,4 - Network Noise,0.0,0.0,164,59.343320467343155,288.7190547672922,164,-100.0,-0.2906774847569811,0.009298672004942811,True
tenant-cpu,disk_throughput_total,5 - Disk Noise,211.6502837360243,1906.2313173804964,163,59.343320467343155,288.7190547672922,164,256.6539284779257,0.11188532383245917,0.31457897818433,False
tenant-cpu,disk_throughput_total,6 - Combined Noise,568.5621095328162,3200.7135996906904,163,59.343320467343155,288.7190547672922,164,858.0894784033833,0.2244249880488015,0.04468814525205983,True
tenant-cpu,disk_throughput_total,7 - Recovery,0.0,0.0,166,59.343320467343155,288.7190547672922,164,-100.0,-0.2915677701027846,0.009298672004942811,True
tenant-cpu,memory_usage,2 - CPU Noise,2186086.706586826,79260.19404804579,167,2659216.9638554216,1464493.4991289205,166,-17.792089314240663,-0.4569054492542521,5.168501073229507e-05,True
tenant-cpu,memory_usage,3 - Memory Noise,2178479.807228916,29499.69783859972,166,2659216.9638554216,1464493.4991289205,166,-18.07814718245167,-0.4641380252250993,3.886638892172984e-05,True
tenant-cpu,memory_usage,4 - Network Noise,2186764.487804878,65348.491293317034,164,2659216.9638554216,1464493.4991289205,166,-17.766601314304424,-0.45440063148674004,5.257165896667615e-05,True
tenant-cpu,memory_usage,5 - Disk Noise,2186739.512195122,83174.569139342,164,2659216.9638554216,1464493.4991289205,166,-17.767540523481244,-0.454148365638024,5.300860663972683e-05,True
tenant-cpu,memory_usage,6 - Combined Noise,2937007.9018404908,130823.15118402668,163,2659216.9638554216,1464493.4991289205,166,10.446343482342957,0.26599156514693545,0.0159807760560559,True
tenant-cpu,memory_usage,7 - Recovery,2912058.6024096385,20372.013986476722,166,2659216.9638554216,1464493.4991289205,166,9.508123706748567,0.24413729630716893,0.027491751538887128,True
tenant-cpu,network_total_bandwidth,2 - CPU Noise,36.0692241319825,3.8565921549477205,167,35.28434021972232,5.337869292369554,164,2.2244539854580325,0.168798169880415,0.1268194453939521,False
tenant-cpu,network_total_bandwidth,3 - Memory Noise,35.99592251292396,3.696666836691838,166,35.28434021972232,5.337869292369554,164,2.0167085136649447,0.1551548370964333,0.16072778672645532,False
tenant-cpu,network_total_bandwidth,4 - Network Noise,36.03185162949742,3.9686413372422953,164,35.28434021972232,5.337869292369554,164,2.118535886232261,0.15893177118187246,0.15113613794794586,False
