tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,3.2249878925306986e-08,-4.3540727035388595e-09,4.9713707609462665e-09,-3.3209495250448867e-10
tenant-dsk,-4.3540727035388595e-09,2.789870636034527e-06,6.233966645091419e-07,2.753299121238217e-08
tenant-mem,4.9713707609462665e-09,6.233966645091419e-07,8.613363855921331e-07,1.3376658671137412e-08
tenant-ntk,-3.3209495250448867e-10,2.753299121238217e-08,1.3376658671137412e-08,3.605701414530063e-09
