tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2.112029202189494e-08,1.2753621838454596e-08,-1.3791127874955002e-09,7.90360359580624e-10
tenant-dsk,1.2753621838454596e-08,2.596574433209901e-06,5.993259595213566e-07,3.093214969023652e-08
tenant-mem,-1.3791127874955002e-09,5.993259595213566e-07,8.942904815860483e-07,1.1909926577704636e-08
tenant-ntk,7.90360359580624e-10,3.093214969023652e-08,1.1909926577704636e-08,2.914282782762074e-09
