tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,-0.014515753992939529,0.029828108394741818,-0.030796640999696052
tenant-dsk,-0.014515753992939529,1.0,0.40214812162946106,0.27451525473902755
tenant-mem,0.029828108394741818,0.40214812162946106,1.0,0.24003046612192735
tenant-ntk,-0.030796640999696052,0.27451525473902755,0.24003046612192735,1.0
