tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2550934672858357.0,87219954506547.72,112888020189495.84,37422655859862.99
tenant-dsk,87219954506547.72,2869294858246431.0,39110390202429.18,-232388245543608.53
tenant-mem,112888020189495.84,39110390202429.18,2005748566813628.8,89123702629297.16
tenant-ntk,37422655859862.99,-232388245543608.53,89123702629297.16,1664490580882248.5
