tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,56632.658720495805,1098910.3493147918,23269.95861872857,97373.7337481992
tenant-dsk,1098910.3493147918,86364153.59495793,1246485.5910944063,-10423505.6014255
tenant-mem,23269.95861872857,1246485.5910944063,70452.22022553235,-367259.92681209435
tenant-ntk,97373.7337481992,-10423505.6014255,-367259.92681209435,971499819.8178495
