tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,2392394.0445431178,351790.103866538,884999.6343438759,22179634.54734081
tenant-dsk,351790.103866538,1264884.818099513,501853.83385621716,12547465.525834216
tenant-mem,884999.6343438759,501853.83385621716,2518460.8582934365,11650448.611512672
tenant-ntk,22179634.54734081,12547465.525834216,11650448.611512672,2468993888.112646
