tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant
tenant-cpu,cpu_usage,2-CPU-Noise,2.5900432540010043,0.254922523439849,360,3.8071447824280136,0.2864755835505873,325,-31.96887951423798,-4.501945888147268,1.3686088169691548e-261,True
tenant-cpu,cpu_usage,3-Memory-Noise,2.927919232893034,0.2320953084647557,358,3.8071447824280136,0.2864755835505873,325,-23.094092811838166,-3.3895435498409516,1.6759074176691908e-192,True
tenant-cpu,cpu_usage,4-Network-Noise,2.4387192961222266,0.26003872858402005,355,3.8071447824280136,0.2864755835505873,325,-35.94361560983428,-5.012697170381954,4.516120502770739e-288,True
tenant-cpu,cpu_usage,5-Disk-Noise,3.421289303376942,0.2322019032482601,365,3.8071447824280136,0.2864755835505873,325,-10.135035600221947,-1.4887505170314255,2.2954048622725797e-65,True
tenant-cpu,cpu_usage,6-Combined-Noise,1.6576119320942495,0.17561194324707557,355,3.8071447824280136,0.2864755835505873,325,-56.460496597213606,-9.139047298944693,0.0,True
tenant-cpu,cpu_usage,7-Recovery,3.7417653785257063,0.40167661334157606,361,3.8071447824280136,0.2864755835505873,325,-1.7172817856591047,-0.1858206554417442,0.013687827284280453,True
tenant-cpu,disk_io_total,2-CPU-Noise,296454.53464952274,39104.42987766747,360,291660.34869625536,44561.46230856173,325,1.6437565046801088,0.114742645410457,0.13680119498663293,False
tenant-cpu,disk_io_total,3-Memory-Noise,298501.79948708595,37788.525270900514,359,291660.34869625536,44561.46230856173,325,2.3456910825939894,0.1662749143383022,0.03161011480399217,True
tenant-cpu,disk_io_total,4-Network-Noise,287060.4136951991,36176.14171582737,355,291660.34869625536,44561.46230856173,325,-1.577154735505976,-0.1138569707810423,0.14215652778577215,False
tenant-cpu,disk_io_total,5-Disk-Noise,299209.9325210825,36392.961845223384,365,291660.34869625536,44561.46230856173,325,2.5884848106965492,0.18665928293155126,0.01583748582988707,True
tenant-cpu,disk_io_total,6-Combined-Noise,288120.00383251585,38273.27823524097,355,291660.34869625536,44561.46230856173,325,-1.2138588188504622,-0.08552056673507547,0.26889853722273227,False
tenant-cpu,disk_io_total,7-Recovery,286157.6773060476,44170.19246765818,361,291660.34869625536,44561.46230856173,325,-1.88667105926642,-0.12405708860440444,0.10534802042332175,False
tenant-cpu,memory_usage,2-CPU-Noise,262456285.86666667,44850809.44637192,360,246379289.99384615,50506778.48426248,325,6.525303272536455,0.33762643529535696,1.3468512821295776e-05,True
tenant-cpu,memory_usage,3-Memory-Noise,261122871.77653632,52016615.76491034,358,246379289.99384615,50506778.48426248,325,5.984099468367824,0.2873778527657661,0.00018736789628085956,True
tenant-cpu,memory_usage,4-Network-Noise,253631785.10422534,50050214.63953733,355,246379289.99384615,50506778.48426248,325,2.943630168980654,0.14427395957746217,0.06074342518380693,False
tenant-cpu,memory_usage,5-Disk-Noise,276188129.13972604,47343447.27361686,365,246379289.99384615,50506778.48426248,325,12.098760064867642,0.6101032842160886,6.915146698313332e-15,True
tenant-cpu,memory_usage,6-Combined-Noise,282117711.3239437,47184939.05460646,355,246379289.99384615,50506778.48426248,325,14.505448623944883,0.7323359334372809,3.4396697569940674e-20,True
tenant-cpu,memory_usage,7-Recovery,283970199.7562327,56918489.86280892,361,246379289.99384615,50506778.48426248,325,15.257333424138631,0.6964324916288797,5.709256825275689e-19,True
tenant-cpu,network_receive,2-CPU-Noise,9068.728248111296,1383.8995423570493,360,9224.333262039478,1546.7365789115852,325,-1.6868971394229266,-0.10633068245284928,0.1675062162298917,False
tenant-cpu,network_receive,3-Memory-Noise,8901.593188815485,1469.1656580837027,358,9224.333262039478,1546.7365789115852,325,-3.4987902545992355,-0.21422178488555685,0.00543724689555243,True
tenant-cpu,network_receive,4-Network-Noise,8838.035558567932,1233.9961883528397,355,9224.333262039478,1546.7365789115852,325,-4.187811655301539,-0.2774650142804309,0.0003720677489439666,True
tenant-cpu,network_receive,5-Disk-Noise,9138.495968160369,1281.2493113674198,365,9224.333262039478,1546.7365789115852,325,-0.9305528263202686,-0.06076953322467638,0.4308542337955936,False
tenant-cpu,network_receive,6-Combined-Noise,9178.972776425428,1326.4441277039193,355,9224.333262039478,1546.7365789115852,325,-0.49174812233552107,-0.03158942283920258,0.6828872156952166,False
tenant-cpu,network_receive,7-Recovery,9097.783945035462,1395.2851214779987,361,9224.333262039478,1546.7365789115852,325,-1.371907469180441,-0.08614815695518589,0.26288499180509817,False
tenant-cpu,network_transmit,2-CPU-Noise,1566.9312242228755,222.8734079544009,360,1595.9350072019618,237.97617258981154,325,-1.8173536421095575,-0.12601497013278098,0.10118742038930262,False
tenant-cpu,network_transmit,3-Memory-Noise,1536.2728486558044,235.41741733757917,358,1595.9350072019618,237.97617258981154,325,-3.7383827209078344,-0.2521239012914373,0.0010579103414420957,True
tenant-cpu,network_transmit,4-Network-Noise,1528.1114707552608,191.24460170777706,355,1595.9350072019618,237.97617258981154,325,-4.249768075807238,-0.3156809739925114,5.2403945016081996e-05,True
tenant-cpu,network_transmit,5-Disk-Noise,1570.6558327223026,221.71499804809102,365,1595.9350072019618,237.97617258981154,325,-1.5839726784350239,-0.11014101505796879,0.15083677578816898,False
tenant-cpu,network_transmit,6-Combined-Noise,1571.2984065282021,212.46730137954296,355,1595.9350072019618,237.97617258981154,325,-1.5437095221661448,-0.10948703228110883,0.15636247560681332,False
tenant-cpu,network_transmit,7-Recovery,1578.3396553420243,227.48524045479869,361,1595.9350072019618,237.97617258981154,325,-1.1025105521550076,-0.07567449272608641,0.3238467139584519,False
tenant-dsk,cpu_usage,2-CPU-Noise,0.8927352235577115,0.09330361582590609,360,0.92596460190984,0.12736536678959495,325,-3.588622965023881,-0.2999710417044071,0.00012575127907248846,True
tenant-dsk,cpu_usage,3-Memory-Noise,0.89084040555785,0.1015871532148691,358,0.92596460190984,0.12736536678959495,325,-3.7932547615259633,-0.30655474795987847,8.424415178141754e-05,True
tenant-dsk,cpu_usage,4-Network-Noise,0.8646876999606385,0.09175224850199075,355,0.92596460190984,0.12736536678959495,325,-6.617628991736327,-0.5559711054240726,2.7597048810436288e-12,True
tenant-dsk,cpu_usage,5-Disk-Noise,0.9313000320843687,0.08512322693794223,365,0.92596460190984,0.12736536678959495,325,0.5762023908391543,0.049811606748052795,0.5232320933018664,False
tenant-dsk,cpu_usage,6-Combined-Noise,0.9319840472084466,0.09570549220969286,355,0.92596460190984,0.12736536678959495,325,0.6500729386621582,0.053765429097021755,0.4893465218048427,False
tenant-dsk,cpu_usage,7-Recovery,0.9117684990457242,0.09364414628359623,361,0.92596460190984,0.12736536678959495,325,-1.533115071011972,-0.12800477207512734,0.09988875071829728,False
tenant-dsk,disk_io_total,2-CPU-Noise,12842550.203257047,1896035.067538991,360,20524555.154826313,49599495.66786434,325,-37.42836272757345,-0.22469005929736277,0.005576837929309252,True
tenant-dsk,disk_io_total,3-Memory-Noise,13082794.815742899,1752300.754768325,359,20524555.154826313,49599495.66786434,325,-36.25783985546453,-0.21752983791847036,0.007226707941270643,True
tenant-dsk,disk_io_total,4-Network-Noise,13168576.81795097,1810613.8913806605,355,20524555.154826313,49599495.66786434,325,-35.8398916877163,-0.2143826281658187,0.00791981404093619,True
tenant-dsk,disk_io_total,5-Disk-Noise,7437706.912667067,2352574.5828594384,365,20524555.154826313,49599495.66786434,325,-63.76190930053799,-0.38400013377354514,3.0295567711608166e-06,True
tenant-dsk,disk_io_total,6-Combined-Noise,6729412.348598298,763272.2587958077,355,20524555.154826313,49599495.66786434,325,-67.21287113004304,-0.4022861719996418,8.812906062026164e-07,True
tenant-dsk,disk_io_total,7-Recovery,12676516.760311551,2207901.5142623773,361,20524555.154826313,49599495.66786434,325,-38.237312990772956,-0.22964755822918292,0.004651527224835554,True
tenant-dsk,memory_usage,2-CPU-Noise,505757172.62222224,45408911.07350754,360,499812030.62153846,53565799.33359,325,1.189475570103972,0.12023407030168756,0.11966988181477432,False
tenant-dsk,memory_usage,3-Memory-Noise,513652083.8435754,48865708.670309186,358,499812030.62153846,53565799.33359,325,2.769051638238127,0.2705473295575707,0.00046900508496443673,True
tenant-dsk,memory_usage,4-Network-Noise,513863979.9887324,51778835.461278304,355,499812030.62153846,53565799.33359,325,2.8114468052559105,0.26694254602882495,0.0005500746795441072,True
tenant-dsk,memory_usage,5-Disk-Noise,527850061.15068495,38173643.67627333,365,499812030.62153846,53565799.33359,325,5.609715015118775,0.6086296027919549,2.3353799760780304e-14,True
tenant-dsk,memory_usage,6-Combined-Noise,548037381.0478873,45820257.74110375,355,499812030.62153846,53565799.33359,325,9.648697404577977,0.9708647586239889,1.6812459034962444e-32,True
tenant-dsk,memory_usage,7-Recovery,543069101.7396122,49753978.86095578,361,499812030.62153846,53565799.33359,325,8.65466784868737,0.8384015331888381,1.192342477270913e-25,True
tenant-dsk,network_receive,2-CPU-Noise,8331.331567067491,1292.5616502985163,360,8322.852207910786,1124.6709821541197,325,0.10188044849150889,0.0069742361629090786,0.9268882955997674,False
tenant-dsk,network_receive,3-Memory-Noise,8273.153146718954,1246.0092427957168,358,8322.852207910786,1124.6709821541197,325,-0.5971397779308557,-0.04177008926902028,0.5839552879758683,False
tenant-dsk,network_receive,4-Network-Noise,8023.159475357142,1283.196571599213,355,8322.852207910786,1124.6709821541197,325,-3.600841695456151,-0.24767283856655264,0.0012329418731926033,True
tenant-dsk,network_receive,5-Disk-Noise,8599.451458465566,1178.2204315294646,365,8322.852207910786,1124.6709821541197,325,3.323370926758442,0.23983034220184196,0.0016859607159483044,True
tenant-dsk,network_receive,6-Combined-Noise,8603.522027036252,1272.0134237872392,355,8322.852207910786,1124.6709821541197,325,3.3722792633358507,0.23314276208000057,0.002351859390119933,True
tenant-dsk,network_receive,7-Recovery,8336.447624553617,1143.7278667451278,361,8322.852207910786,1124.6709821541197,325,0.16335045130212292,0.011981076598656878,0.8754301943397966,False
tenant-dsk,network_transmit,2-CPU-Noise,2019.0900693706205,243.48282198207897,360,3823.8123361752073,9293.231601276164,325,-47.196936150108556,-0.2818489134516282,0.0005305880214647764,True
