,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.021835100691003365,0.03732856179716567,0.12259314624059024,0.045566452775022866
tenant-dsk,0.10318503323537595,,0.022417292112030238,0.02729531221863803,0.4134982601041794
tenant-mem,0.13564422846033994,0.013374787333246659,,0.06146025253542438,0.17792092355577255
tenant-nsy,0.0720216247122197,0.1260986822507511,0.1165021374082122,,0.01103455618443255
tenant-ntk,0.02099276416706237,0.22457354682460412,0.0254898205367974,0.2578643002273889,
