,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.35544945281358264,0.01150987248926677,0.03871880725308377,8.688134154342691e-07
tenant-dsk,0.1916691956611996,,0.0033465991404202683,0.2817452856868275,0.00544051320444262
tenant-mem,0.13666764146827845,0.009036901274232931,,0.2789694485669276,0.0017397264869470428
tenant-nsy,0.13989742420253468,0.2592912353680822,0.05137392812395131,,0.0009991748137314607
tenant-ntk,0.03479806568733028,0.004847899993522985,0.5857628658552498,3.552130949782254e-05,
