,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.01044855713812547,0.007293572145014602,0.4695569986069579,0.5219129808726886
tenant-dsk,0.2507637254589977,,0.16455483609817867,0.8569335705699239,0.12826460838141812
tenant-mem,6.772800254908225e-07,0.06637693338883299,,0.561656469521181,0.39667182591514955
tenant-nsy,0.36995784722003483,0.003159627455076101,0.5185969262851498,,0.9626313552270682
tenant-ntk,0.34342236058091813,0.17339143712467486,0.4202531137453407,0.9510341041164121,
