tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1 - Baseline,round-3,97,0.41494918283133453,0.8651234421088008,0.0006872000000006,2.8638193138242363,1.8736054504218251,1.8986183378576214
tenant-cpu,cpu_usage,2 - CPU Noise,round-3,200,0.0009250263698453985,0.0001372978985759871,0.0004734565819241,0.0011747690862221,-0.6102055440604608,0.1110833135677689
tenant-cpu,cpu_usage,3 - Memory Noise,round-3,200,0.0009259691340470826,0.00013103595478948255,0.000569200925069,0.001319245964197,-0.05036711418372612,0.4951820879723532
tenant-cpu,cpu_usage,4 - Network Noise,round-3,196,0.001125538308925823,0.00021273559259822817,0.0006178918812526,0.0017459851494167,-0.3145449771877464,-0.02747165166170662
tenant-cpu,cpu_usage,5 - Disk Noise,round-3,190,0.0010863674715271053,0.0001667104578554937,0.0006347440782636,0.0015398603822153,0.13036687297577207,-0.14919148110540892
tenant-cpu,cpu_usage,6 - Combined Noise,round-3,192,0.0010112036772209423,0.00015503467753194127,0.0006057204061131,0.0014030782314713,-0.20141501634317527,-0.3539763323599119
tenant-cpu,cpu_usage,7 - Recovery,round-3,100,0.000990496386373881,0.000154821512165475,0.0006004551043759,0.0012728348598818,-0.3663681477346831,-0.33185598740677813
tenant-cpu,disk_throughput_total,1 - Baseline,round-3,97,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,2 - CPU Noise,round-3,200,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,3 - Memory Noise,round-3,200,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,4 - Network Noise,round-3,196,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,5 - Disk Noise,round-3,190,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,6 - Combined Noise,round-3,192,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,7 - Recovery,round-3,100,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,memory_usage,1 - Baseline,round-3,99,3049616.8080808083,1874497.8423141704,2121728.0,7323648.0,1.8126110032142515,1.3944687101388737
