tenant_id,metric_name,experimental_phase,mean,volatility,count,baseline_mean,baseline_std,baseline_count,percentage_change,cohen_d,p_value,is_significant,round_id
tenant-dsk,cpu_usage,7-Recovery,0.9117684990457242,0.09364414628359623,361,0.92596460190984,0.12736536678959495,325,-1.533115071011972,-0.12800477207512734,0.09988875071829728,False,round-2
tenant-dsk,disk_io_total,2-CPU-Noise,12842550.203257047,1896035.067538991,360,20524555.154826313,49599495.66786434,325,-37.42836272757345,-0.22469005929736277,0.005576837929309252,True,round-2
tenant-dsk,disk_io_total,3-Memory-Noise,13082794.815742899,1752300.754768325,359,20524555.154826313,49599495.66786434,325,-36.25783985546453,-0.21752983791847036,0.007226707941270643,True,round-2
tenant-dsk,disk_io_total,4-Network-Noise,13168576.81795097,1810613.8913806605,355,20524555.154826313,49599495.66786434,325,-35.8398916877163,-0.2143826281658187,0.00791981404093619,True,round-2
tenant-dsk,disk_io_total,5-Disk-Noise,7437706.912667067,2352574.5828594384,365,20524555.154826313,49599495.66786434,325,-63.76190930053799,-0.38400013377354514,3.0295567711608166e-06,True,round-2
tenant-dsk,disk_io_total,6-Combined-Noise,6729412.348598298,763272.2587958077,355,20524555.154826313,49599495.66786434,325,-67.21287113004304,-0.4022861719996418,8.812906062026164e-07,True,round-2
tenant-dsk,disk_io_total,7-Recovery,12676516.760311551,2207901.5142623773,361,20524555.154826313,49599495.66786434,325,-38.237312990772956,-0.22964755822918292,0.004651527224835554,True,round-2
tenant-dsk,memory_usage,2-CPU-Noise,505757172.62222224,45408911.07350754,360,499812030.62153846,53565799.33359,325,1.189475570103972,0.12023407030168756,0.11966988181477432,False,round-2
tenant-dsk,memory_usage,3-Memory-Noise,513652083.8435754,48865708.670309186,358,499812030.62153846,53565799.33359,325,2.769051638238127,0.2705473295575707,0.00046900508496443673,True,round-2
tenant-dsk,memory_usage,4-Network-Noise,513863979.9887324,51778835.461278304,355,499812030.62153846,53565799.33359,325,2.8114468052559105,0.26694254602882495,0.0005500746795441072,True,round-2
tenant-dsk,memory_usage,5-Disk-Noise,527850061.15068495,38173643.67627333,365,499812030.62153846,53565799.33359,325,5.609715015118775,0.6086296027919549,2.3353799760780304e-14,True,round-2
tenant-dsk,memory_usage,6-Combined-Noise,548037381.0478873,45820257.74110375,355,499812030.62153846,53565799.33359,325,9.648697404577977,0.9708647586239889,1.6812459034962444e-32,True,round-2
tenant-dsk,memory_usage,7-Recovery,543069101.7396122,49753978.86095578,361,499812030.62153846,53565799.33359,325,8.65466784868737,0.8384015331888381,1.192342477270913e-25,True,round-2
tenant-dsk,network_throughput,2-CPU-Noise,10350.421636438112,1510.9309763142232,360,12146.664544085992,9596.63596309812,325,-14.787951878710942,-0.2681020240697371,0.0009403518398827208,True,round-2
tenant-dsk,network_throughput,3-Memory-Noise,10284.97716425391,1444.6301731014921,358,12146.664544085992,9596.63596309812,325,-15.326737418944411,-0.2778007741294887,0.0006054943011649143,True,round-2
tenant-dsk,network_throughput,4-Network-Noise,9976.473481934314,1500.5566238595698,355,12146.664544085992,9596.63596309812,325,-17.866559616222446,-0.322846982018189,6.838953971928496e-05,True,round-2
tenant-dsk,network_throughput,5-Disk-Noise,10652.683021825349,1376.3870550243132,365,12146.664544085992,9596.63596309812,325,-12.299520718945331,-0.224278043995543,0.005722099861790789,True,round-2
tenant-dsk,network_throughput,6-Combined-Noise,10655.049313190013,1466.7597617870454,355,12146.664544085992,9596.63596309812,325,-12.280039721869338,-0.22202779582993262,0.005869792382998259,True,round-2
tenant-dsk,network_throughput,7-Recovery,10342.4236150419,1333.173515921999,361,12146.664544085992,9596.63596309812,325,-14.853797291393436,-0.2702862240570814,0.0008683834359363418,True,round-2
tenant-mem,cpu_usage,2-CPU-Noise,2.58179189390731,0.2227744549030762,360,3.7908920199715634,0.3129648912208462,325,-31.894871172651428,-4.488946469484739,3.357339607028009e-242,True,round-2
tenant-mem,cpu_usage,3-Memory-Noise,2.898518896256808,0.23646579900569387,358,3.7908920199715634,0.3129648912208462,325,-23.539924614403798,-3.238828084594385,1.4886963215391269e-179,True,round-2
tenant-mem,cpu_usage,4-Network-Noise,2.453478786756975,0.23762994986441577,355,3.7908920199715634,0.3129648912208462,325,-35.27964463690054,-4.842083687317847,6.559145928267752e-265,True,round-2
tenant-mem,cpu_usage,5-Disk-Noise,3.417009528283101,0.24742116586805324,365,3.7908920199715634,0.3129648912208462,325,-9.862652107175213,-1.334321442878062,9.52619223538979e-55,True,round-2
tenant-mem,cpu_usage,6-Combined-Noise,1.6254290604030157,0.1657944112869519,355,3.7908920199715634,0.3129648912208462,325,-57.12278134434416,-8.756329388555066,0.0,True,round-2
tenant-mem,cpu_usage,7-Recovery,3.7227812347730795,0.3999924622543041,361,3.7908920199715634,0.3129648912208462,325,-1.7966954700808075,-0.1884685084736524,0.012795427915845934,True,round-2
tenant-mem,disk_io_total,2-CPU-Noise,286409.2949259534,38801.524995790074,360,303499.11340552836,48295.75790023117,325,-5.630928633633262,-0.39229123389118153,5.238478252776932e-07,True,round-2
tenant-mem,disk_io_total,3-Memory-Noise,291034.6435723173,33770.48605427175,359,303499.11340552836,48295.75790023117,325,-4.106921332767226,-0.30170945299118285,0.00011956017813190404,True,round-2
tenant-mem,disk_io_total,4-Network-Noise,292045.9409117184,33563.040456788134,355,303499.11340552836,48295.75790023117,325,-3.7737087154210203,-0.2775519618640138,0.0004016565785118734,True,round-2
tenant-mem,disk_io_total,5-Disk-Noise,298473.5114601968,37777.93901807625,365,303499.11340552836,48295.75790023117,325,-1.655886862053683,-0.11673220624812752,0.1317323460033049,False,round-2
tenant-mem,disk_io_total,6-Combined-Noise,299007.90057755576,38138.40895504333,355,303499.11340552836,48295.75790023117,325,-1.4798108559782017,-0.10374541393017993,0.18152523630391265,False,round-2
tenant-mem,disk_io_total,7-Recovery,288541.8995412681,40554.67420177989,361,303499.11340552836,48295.75790023117,325,-4.928256197004028,-0.3369493189982619,1.4726835819636692e-05,True,round-2
tenant-mem,memory_usage,2-CPU-Noise,249437764.26666668,48152101.73926155,360,252482897.13230768,44785584.363873474,325,-1.206074906549123,-0.06536662071651428,0.3914943007113473,False,round-2
tenant-mem,memory_usage,3-Memory-Noise,267371079.50837988,47885423.578009665,358,252482897.13230768,44785584.363873474,325,5.896709260378297,0.32061432648171884,3.0482826081229223e-05,True,round-2
tenant-mem,memory_usage,4-Network-Noise,260766347.89859155,48501065.5372144,355,252482897.13230768,44785584.363873474,325,3.28079678281857,0.17713924332851136,0.02088391356128093,True,round-2
tenant-mem,memory_usage,5-Disk-Noise,279463739.6164383,47523410.68546429,365,252482897.13230768,44785584.363873474,325,10.686205992793237,0.5833156097026533,5.715681718071783e-14,True,round-2
tenant-mem,memory_usage,6-Combined-Noise,292704994.43380284,50158655.29684934,355,252482897.13230768,44785584.363873474,325,15.930622532589892,0.8438211788054005,3.3711196951794237e-26,True,round-2
tenant-mem,memory_usage,7-Recovery,275568180.4764543,58219391.42214642,361,252482897.13230768,44785584.363873474,325,9.14330578678735,0.44150230565833476,7.601090076729772e-09,True,round-2
tenant-mem,network_throughput,2-CPU-Noise,10760.471249632325,1426.5593647658338,360,10873.24234991486,1830.5764678301773,325,-1.0371432609834113,-0.06915319084315333,0.3724524548724102,False,round-2
tenant-mem,network_throughput,3-Memory-Noise,10647.358135251046,1679.7968994047048,358,10873.24234991486,1830.5764678301773,325,-2.0774319875762095,-0.12884467453038906,0.09446718818976922,False,round-2
tenant-mem,network_throughput,4-Network-Noise,10451.314064518589,1485.3024473872497,355,10873.24234991486,1830.5764678301773,325,-3.880427491801248,-0.25428269662936026,0.0010874337658098145,True,round-2
tenant-mem,network_throughput,5-Disk-Noise,10833.417275299624,1465.8773092156205,365,10873.24234991486,1830.5764678301773,325,-0.36626677980325656,-0.024169923012344146,0.754450138117311,False,round-2
tenant-mem,network_throughput,6-Combined-Noise,10814.24846884944,1445.8116251011204,355,10873.24234991486,1830.5764678301773,325,-0.5425601597657962,-0.03595049542404102,0.6431614783520319,False,round-2
tenant-mem,network_throughput,7-Recovery,10801.06853389643,1664.1651834480817,361,10873.24234991486,1830.5764678301773,325,-0.6637745549651579,-0.04136104132645265,0.5906106086659437,False,round-2
tenant-ntk,cpu_usage,2-CPU-Noise,3.66520972640203,0.22310526479916884,360,3.7019662359516414,0.261044706756856,325,-0.9928915394378965,-0.15198309100335444,0.049208723193587135,True,round-2
tenant-ntk,cpu_usage,3-Memory-Noise,3.656264499870026,0.24788384941673128,358,3.7019662359516414,0.261044706756856,325,-1.23452601046933,-0.17976504656248696,0.01955669255592337,True,round-2
tenant-ntk,cpu_usage,4-Network-Noise,3.5769858559880183,0.22915940183889383,355,3.7019662359516414,0.261044706756856,325,-3.3760540209652987,-0.5103009380012663,8.08395109864831e-11,True,round-2
tenant-ntk,cpu_usage,5-Disk-Noise,3.7867083526164858,0.24482742803954996,365,3.7019662359516414,0.261044706756856,325,2.2891110092218385,0.3354869472365729,1.3626064073674585e-05,True,round-2
tenant-ntk,cpu_usage,6-Combined-Noise,3.6826341373963127,0.21414617993052573,355,3.7019662359516414,0.261044706756856,325,-0.5222116389821451,-0.08132469391954904,0.2940293637005539,False,round-2
tenant-ntk,cpu_usage,7-Recovery,3.709180692037519,0.21946392428304692,361,3.7019662359516414,0.261044706756856,325,0.1948817365165193,0.030052776467530004,0.6970437821369118,False,round-2
tenant-ntk,disk_io_total,2-CPU-Noise,292482.87236447085,36533.370222070625,360,285337.86410525086,47006.98765041636,325,2.504051918109422,0.17081040503991046,0.027874148298479656,True,round-2
tenant-ntk,disk_io_total,3-Memory-Noise,288674.71630540263,37768.26861395367,359,285337.86410525086,47006.98765041636,325,1.1694389774085243,0.0786825712856252,0.3097035808145192,False,round-2
tenant-ntk,disk_io_total,4-Network-Noise,278245.78784177225,36000.245587651436,355,285337.86410525086,47006.98765041636,325,-2.4855012795857325,-0.17038102655759135,0.028620132930433275,True,round-2
tenant-ntk,disk_io_total,5-Disk-Noise,319093.5047592085,42443.80039536309,365,285337.86410525086,47006.98765041636,325,11.8300600447147,0.7559905398915667,1.8544819683204627e-21,True,round-2
tenant-ntk,disk_io_total,6-Combined-Noise,310998.89477129135,35979.244777318876,355,285337.86410525086,47006.98765041636,325,8.993209066909907,0.6166246303535254,9.875849346122126e-15,True,round-2
tenant-ntk,disk_io_total,7-Recovery,286883.6705457887,42362.677877142305,361,285337.86410525086,47006.98765041636,325,0.5417459913303554,0.03464154315782746,0.6524467522049424,False,round-2
tenant-ntk,memory_usage,2-CPU-Noise,465285757.15555555,37044824.82997381,360,470554504.27076924,40798168.842268534,325,-1.1196890195278884,-0.13554603032193593,0.07840353176064305,False,round-2
tenant-ntk,memory_usage,3-Memory-Noise,463872961.0726257,43224122.22255476,358,470554504.27076924,40798168.842268534,325,-1.4199297079300317,-0.15875413069144964,0.038099524236339714,True,round-2
tenant-ntk,memory_usage,4-Network-Noise,472793122.6140845,38420442.75008979,355,470554504.27076924,40798168.842268534,325,0.475740498283932,0.056567152528243916,0.4626738506367525,False,round-2
tenant-ntk,memory_usage,5-Disk-Noise,487389616.04383564,44691088.86623695,365,470554504.27076924,40798168.842268534,325,3.577717696944846,0.3924101634374793,3.0343842920415134e-07,True,round-2
tenant-ntk,memory_usage,6-Combined-Noise,502629978.86197186,41807688.630695224,355,470554504.27076924,40798168.842268534,325,6.816526948543576,0.7761133108634246,1.644698479585823e-22,True,round-2
tenant-ntk,memory_usage,7-Recovery,496210283.0803324,38073193.9178544,361,470554504.27076924,40798168.842268534,325,5.452243805278753,0.6513689024269133,1.3749692039009682e-16,True,round-2
tenant-ntk,network_throughput,2-CPU-Noise,645095.8607866365,359081.5431496889,360,541718.8640908299,69990.38639988838,325,19.08314506811663,0.3904570140477584,1.4973081477283518e-07,True,round-2
tenant-ntk,network_throughput,3-Memory-Noise,568057.4903754275,68496.5181934018,358,541718.8640908299,69990.38639988838,325,4.862047093154483,0.3805539631124095,8.862644699155369e-07,True,round-2
tenant-ntk,network_throughput,4-Network-Noise,548796.8077031876,59053.61677934643,355,541718.8640908299,69990.38639988838,325,1.306571375216308,0.10971554605406549,0.15652396252515907,False,round-2
tenant-ntk,network_throughput,5-Disk-Noise,560237.994516299,62207.18504835035,365,541718.8640908299,69990.38639988838,325,3.4185869559019157,0.28064818418296195,0.00027804163926758215,True,round-2
tenant-ntk,network_throughput,6-Combined-Noise,565509.9826286405,63489.37528925048,355,541718.8640908299,69990.38639988838,325,4.391783287395652,0.35682122126472604,4.452806638305272e-06,True,round-2
tenant-ntk,network_throughput,7-Recovery,553132.3028143342,70060.8016394494,361,541718.8640908299,69990.38639988838,325,2.1068933500515175,0.16298519745341386,0.03339996979951616,True,round-2
