,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0,0.0,0.0
tenant-dsk,0.0,,0.10375509526269087,0.0
tenant-mem,0.0,0.04806128528130157,,0.0
tenant-ntk,0.0,0.0,0.0,
