,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.8851101914393289,0.6323471897679509,0.03604184788824213,0.9925763209449658
tenant-dsk,0.003955005352902358,,0.5285089046529003,0.32624996532455836,0.1938089324151457
tenant-mem,0.8247520706222282,0.3335855477221571,,0.09711676486911874,0.917667597387542
tenant-nsy,0.19386268018280295,0.9349798304297772,0.4678295364002354,,0.04466688835829933
tenant-ntk,8.318205843228229e-05,0.4518750231993408,0.011649874584315703,0.7435272357290638,
