,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.03157644073852241,0.04050738303116001,0.054679769907898364,0.0006875077640953029
tenant-dsk,0.008138437458296668,,0.06391522289741228,0.06107107587414916,0.01404396179746541
tenant-mem,0.05927539034222917,0.19481335173631753,,0.2918027189249108,0.015661492700706214
tenant-nsy,0.018879495730057455,0.08837092285998101,0.10736024105585579,,0.02889227622559166
tenant-ntk,0.0005692459548296738,0.017740633185697584,0.0247672026355142,0.013668609579946433,
