,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.028723046772289935,0.006117513570536679,0.02725601135804719
tenant-dsk,0.12155036029333453,,0.09577595542784516,0.0007276326407619461
tenant-mem,0.026201830536876983,2.3026328996621456e-05,,0.00015686696102436997
tenant-ntk,0.07449344711073012,0.005013039238587132,0.0007884356569621151,
