,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.5907153012833712,0.783985804230438,0.6507857102691503,0.6715463697451706
tenant-dsk,0.6015518764912682,,0.5407395119204107,0.4908323532313621,0.6587979590690729
tenant-mem,0.6937304998805508,0.6169874839255934,,0.5373080586480118,0.7068042455851086
tenant-nsy,0.579039144584744,0.4891344163375789,0.556015500654113,,0.5955587738505136
tenant-ntk,0.6710338638974025,0.6671615286301402,0.7017812840671828,0.6177249561708035,
