,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.001783405411745011,0.018360927326452482,0.038338408479130226
tenant-dsk,0.005824165148413892,,0.013898733615908465,0.032912793117804144
tenant-mem,0.08685469482180938,0.17161624362214917,,0.15016154381686758
tenant-ntk,0.01927597919564152,0.006864694655863102,0.34308542120376856,
