,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.8492018764847885,0.13835353168291747,0.016228391851215423
tenant-dsk,0.38036972213896225,,0.001018683074931594,0.005414068473841029
tenant-mem,0.012216707382794281,0.07948098202321477,,3.580206206169425e-05
tenant-ntk,0.05309386849507154,0.27519999062689243,0.00019191155649515385,
