tenant_id,1 - Baseline_mean,1 - Baseline_std,2 - CPU Noise_mean,2 - CPU Noise_std,2 - CPU Noise_vs_baseline_pct,3 - Memory Noise_mean,3 - Memory Noise_std,3 - Memory Noise_vs_baseline_pct,4 - Network Noise_mean,4 - Network Noise_std,4 - Network Noise_vs_baseline_pct,5 - Disk Noise_mean,5 - Disk Noise_std,5 - Disk Noise_vs_baseline_pct,6 - Combined Noise_mean,6 - Combined Noise_std,6 - Combined Noise_vs_baseline_pct,7 - Recovery_mean,7 - Recovery_std,7 - Recovery_vs_baseline_pct,metric
tenant-mem,28523352.436363637,3221713.309393334,35545701.17365269,4466623.939876001,24.619647192440315,39593284.98203593,1359521.9341660673,38.81006824274814,39206862.048780486,1362102.548770418,37.45530836970179,40484386.55214724,3489287.3644895367,41.93418057175779,38855585.76687117,1062448.803360702,36.223769115355644,39064316.915662654,1409081.77330126,36.955559493983706,memory_usage
tenant-cpu,9009611.248484848,1473195.116419764,4773385.19760479,2645835.349705137,-47.018966013572076,2973622.4191616764,32008.068865113488,-66.99499748491642,2977767.024390244,32994.93466719783,-66.94899544205065,2975178.601226994,38409.927450110015,-66.97772501863129,2982491.09202454,66655.10959573823,-66.89656179642482,2976114.120481928,24175.853617167882,-66.96734144902841,memory_usage
tenant-ntk,1532384.3950617283,482415.658356999,1600481.3413173652,155958.69764184952,4.443855371738744,1629226.9221556885,23964.729816307186,6.319728092118762,1636352.0,114250.55223729821,6.784694837230029,1629202.846625767,27661.217629301686,6.318156976542334,1635510.1840490797,48892.00970484096,6.7297597991525615,1630997.5903614457,58830.00926223636,6.43527796403493,memory_usage
tenant-dsk,60594352.98765432,5977089.286956142,62898274.10778443,1194017.1137565335,3.802204341714012,63910721.91616766,865529.4385578588,5.473065995422095,63927645.65853658,914622.5916257089,5.500995565645198,64357332.02453988,1272415.2060267506,6.210115054206851,63827239.26380368,573452.6274326247,5.335293004627082,63878131.6626506,803277.7041223386,5.419281687297373,memory_usage
tenant-mem,2886.6180457376454,9648.385021802533,13731.291050572885,51121.06243500912,375.6878406843049,0.0,0.0,-100.0,0.0,0.0,-100.0,3053.93078782061,11209.39370367984,5.796151047071057,0.0,0.0,-100.0,0.0,0.0,-100.0,disk_throughput_total
tenant-cpu,2337.563860724035,10285.32356035719,954.4753004043132,4085.1029252439203,-59.16794760384963,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,0.0,0.0,-100.0,disk_throughput_total
tenant-ntk,0.0,0.0,129.93095870542427,623.9863526696582,inf,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,disk_throughput_total
tenant-dsk,3812.9168466309975,4922.38582832093,5221.763122600896,12606.6028718629,36.949305023914214,2260.390935981523,185.29128017908113,-40.71753917270054,2312.8955570401895,212.30656042722967,-39.34051934324744,2202.0037499723576,207.9136789012735,-42.24883891926477,2263.5508762087384,216.5018953000587,-40.63466455585681,2292.874155793473,196.19612578559958,-39.86561343923872,disk_throughput_total
tenant-mem,0.012330741168115193,0.0015089799160741435,0.012624907277912425,0.0008874323049033321,2.3856320215194073,0.012601124516317709,0.0009107520560422107,2.1927582820542284,0.012264696371691156,0.0008941019130357393,-0.5356109217085492,0.012281382037049789,0.0009382775441501384,-0.4002933026689152,0.012364906302561368,0.0008400697549999469,0.27707283755594314,0.012442794515399095,0.0008470462843048288,0.9087316468344131,cpu_usage
tenant-cpu,0.16984706978451794,0.4864224516752241,0.0010129018605950814,0.00015453235400470704,-99.40363889593142,0.0010064481288596695,0.00013729730848052624,-99.40743862691507,0.001080027867848084,0.00014221232197535953,-99.36411745623973,0.0010830244608243853,0.00015782725446070073,-99.36235316735319,0.0010609289297471257,0.00015488303699300144,-99.37536224140156,0.0010170710903792573,0.00014273899668432505,-99.40118419960403,cpu_usage
