tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1 - Baseline,round-1,165,0.16528495806954732,0.4748461039631106,0.0006311690074941,2.001676495368085,2.914026404881612,7.21350998006492
tenant-cpu,cpu_usage,2 - CPU Noise,round-1,167,0.0010077552263030474,0.00017958251286054265,0.0002051749999999,0.0014234997055288,-0.800166070313117,1.7957591915956095
tenant-cpu,cpu_usage,3 - Memory Noise,round-1,166,0.0010364974535563161,0.00014532822169797206,0.0007212502457143,0.0014118964353296,0.025964686090093284,-0.437059194547464
tenant-cpu,cpu_usage,4 - Network Noise,round-1,164,0.0011192424058994262,0.0001471912226944799,0.0005535348662982,0.0014403863956655,-0.6732849978995359,0.6611423933264584
tenant-cpu,cpu_usage,5 - Disk Noise,round-1,164,0.0011065291422470182,0.0001696867829205851,0.0006284888888889,0.0014327686578939,-0.29803902291442413,-0.331966363706488
tenant-cpu,cpu_usage,6 - Combined Noise,round-1,164,0.001105717959079647,0.00017334833569774552,0.0005496222222224,0.0015636188142477,-0.3745480313722913,0.10416686434661893
tenant-cpu,cpu_usage,7 - Recovery,round-1,167,0.0010293530780141084,0.00018330454122833997,0.0002059250000002,0.0014591438149187,-0.6248320091591747,1.7227912837532453
tenant-cpu,disk_throughput_total,1 - Baseline,round-1,165,67.26294502615916,308.59468549817547,0.0,2121.9383968558627,4.7389415504149435,22.567582939159056
tenant-cpu,disk_throughput_total,2 - CPU Noise,round-1,167,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,3 - Memory Noise,round-1,166,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,4 - Network Noise,round-1,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,5 - Disk Noise,round-1,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,6 - Combined Noise,round-1,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,disk_throughput_total,7 - Recovery,round-1,167,0.0,0.0,0.0,0.0,0.0,0.0
tenant-cpu,memory_usage,1 - Baseline,round-1,166,2719916.7228915663,1506713.2285750054,2187264.0,7516160.0,2.7766028386259007,5.933153306086329
tenant-cpu,memory_usage,2 - CPU Noise,round-1,167,2225329.8203592813,41558.45897790391,2195456.0,2428928.0,3.641907579524145,13.268611423228432
tenant-cpu,memory_usage,3 - Memory Noise,round-1,166,2245397.5903614457,117429.27335199108,2195456.0,3092480.0,5.444543890592743,33.616846204503496
tenant-cpu,memory_usage,4 - Network Noise,round-1,164,2225251.9024390243,36543.82581897192,2203648.0,2412544.0,4.058937539956158,16.9215456576228
tenant-cpu,memory_usage,5 - Disk Noise,round-1,164,2227499.7073170734,37832.51899113287,2203648.0,2514944.0,4.739378712958649,27.123789083004112
tenant-cpu,memory_usage,6 - Combined Noise,round-1,164,2229947.3170731706,63875.27775932846,2203648.0,2719744.0,6.182602246008923,42.689837435018745
tenant-cpu,memory_usage,7 - Recovery,round-1,167,2221037.6047904193,22481.820249848086,2203648.0,2355200.0,3.6691410003150122,16.33900674452042
tenant-cpu,network_total_bandwidth,1 - Baseline,round-1,165,36.62493143965964,4.405691192986782,23.279180611930027,51.83274781317581,-0.16436338822057941,0.6154221387043504
tenant-cpu,network_total_bandwidth,2 - CPU Noise,round-1,167,36.54039148062898,3.648082831798606,25.75,43.21777452832104,-0.764101113726698,0.2302894102695232
tenant-cpu,network_total_bandwidth,3 - Memory Noise,round-1,166,37.069630332391185,3.7115614378632364,25.749999999999996,44.77551516132949,-0.4473295499764126,0.1828517179456468
tenant-cpu,network_total_bandwidth,4 - Network Noise,round-1,164,36.588471170019766,3.681918894827691,25.750000000000004,43.01075268817204,-0.7044532046296272,-0.005038467579510542
tenant-cpu,network_total_bandwidth,5 - Disk Noise,round-1,164,36.25108523709566,3.9410170654709837,27.499999999999996,44.76669585938615,-0.4308179904408825,-0.5607923600193185
tenant-cpu,network_total_bandwidth,6 - Combined Noise,round-1,164,36.48845177430711,4.2135289707054335,25.75,43.96667326166766,-0.7501044588926196,-0.18579137704558635
tenant-cpu,network_total_bandwidth,7 - Recovery,round-1,167,37.06537601608687,3.797208427923631,25.75,44.57227756719176,-0.8540545525073382,0.5710063324041972
tenant-dsk,cpu_usage,1 - Baseline,round-1,161,0.023111171371579732,0.0032035250462845314,0.0023463916666666,0.027083164080366,-3.7585803540964915,20.851491945703557
tenant-dsk,cpu_usage,2 - CPU Noise,round-1,167,0.02365142335966128,0.0016702905843099657,0.0192877223507576,0.0270265065446563,-0.3790253435826936,-0.47276372706378567
tenant-dsk,cpu_usage,3 - Memory Noise,round-1,166,0.023682337300887063,0.0016113889763833874,0.0192180590471651,0.0263845995303042,-0.5731059088719719,-0.3871996021893871
tenant-dsk,cpu_usage,4 - Network Noise,round-1,164,0.024567616145743414,0.0017244743585633456,0.0199974470463189,0.0279055846909709,-0.5440737995581276,-0.5315658728850035
tenant-dsk,cpu_usage,5 - Disk Noise,round-1,164,0.024606710576452934,0.00170883127145775,0.0197825117534097,0.0275057584052169,-0.5764537439499058,-0.32459601598306076
tenant-dsk,cpu_usage,6 - Combined Noise,round-1,164,0.024691066069791857,0.0018066716103784302,0.0194294767290677,0.0280210173513898,-0.6398018132026563,-0.2841117329641749
tenant-dsk,cpu_usage,7 - Recovery,round-1,167,0.024057687901432534,0.0017130698423945146,0.0194911339778484,0.0274636911231234,-0.49984159696222163,-0.530018496308859
tenant-dsk,disk_throughput_total,1 - Baseline,round-1,161,5877.970485648833,12311.457925969722,1682.3823750159554,64470.654688037415,3.920043412452875,14.374468967409651
tenant-dsk,disk_throughput_total,2 - CPU Noise,round-1,167,2282.8971072556965,192.6296981840133,1742.4879619996934,2677.3868362539915,-0.43283523655807987,-0.36394352556040666
tenant-dsk,disk_throughput_total,3 - Memory Noise,round-1,166,2313.8632983774696,170.75728689774104,1706.6666666666663,2559.1964467275293,-0.9393573802644504,0.43755622910826464
tenant-dsk,disk_throughput_total,4 - Network Noise,round-1,164,2309.6530460572762,176.29990076643742,1759.4120478090188,2590.494855084974,-0.745430424134721,0.09119713466762303
tenant-dsk,disk_throughput_total,5 - Disk Noise,round-1,164,2298.729409969284,176.85315480782154,1792.0,2628.2697069564447,-0.36716096907439355,-0.6406724978273179
tenant-dsk,disk_throughput_total,6 - Combined Noise,round-1,164,2309.373960266416,173.9484904309376,1874.7024306021144,2671.002264918569,-0.4076399773860409,-0.6663861434837575
tenant-dsk,disk_throughput_total,7 - Recovery,round-1,167,2308.252114168119,163.99720536002366,1833.4778739443527,2613.3001460313017,-0.6099925974497794,-0.160816517137361
tenant-dsk,memory_usage,1 - Baseline,round-1,163,60530662.87116564,6333852.402096377,8327168.0,65048576.0,-7.255265528136533,56.90621276235467
tenant-dsk,memory_usage,2 - CPU Noise,round-1,167,61458027.30538922,796827.3035130632,59932672.0,64835584.0,1.938547552353842,6.281046404192697
tenant-dsk,memory_usage,3 - Memory Noise,round-1,166,61530482.12048193,459742.7522349497,60440576.0,63016960.0,-0.28077397545401767,0.28660594387429006
tenant-dsk,memory_usage,4 - Network Noise,round-1,164,61601642.146341465,572844.0274844163,60379136.0,64569344.0,1.2098124329596507,5.476447415898754
tenant-dsk,memory_usage,5 - Disk Noise,round-1,164,61875949.26829268,1103599.9555732855,60375040.0,68198400.0,3.264154195709803,13.546899478109589
tenant-dsk,memory_usage,6 - Combined Noise,round-1,164,61655439.6097561,844554.3566758543,60190720.0,65675264.0,2.1783344564948646,7.902696314085276
tenant-dsk,memory_usage,7 - Recovery,round-1,167,61608745.38922156,553641.5593098747,60145664.0,63340544.0,-0.25553393586163514,0.7406657656607898
tenant-dsk,network_total_bandwidth,1 - Baseline,round-1,161,3149.703022731252,559.0433243326677,53.2,3810.769140693613,-2.8615523946832653,11.934404488389475
tenant-dsk,network_total_bandwidth,2 - CPU Noise,round-1,167,3276.398255631527,365.92356537070367,2202.625,3840.2753195673554,-1.080964726516365,0.6785525561147465
tenant-dsk,network_total_bandwidth,3 - Memory Noise,round-1,166,3312.8306233876124,314.1864576119557,2461.0833333333326,3753.422823925348,-0.9344520388363542,0.3122216493588619
tenant-dsk,network_total_bandwidth,4 - Network Noise,round-1,164,3311.069639127874,332.9774384995805,2204.8124999999995,3886.3080441483553,-0.8232324306757607,0.06406487476149092
tenant-dsk,network_total_bandwidth,5 - Disk Noise,round-1,164,3262.7961172105643,344.4781733469474,2206.270833333333,3881.975612662351,-0.7636322149832251,-0.08550586248785264
tenant-dsk,network_total_bandwidth,6 - Combined Noise,round-1,164,3298.649908571796,358.5356947727005,2205.7291666666665,3866.130598117428,-0.8271297613297491,-0.027273457637396525
tenant-dsk,network_total_bandwidth,7 - Recovery,round-1,167,3287.6051969182117,359.3423397863358,2430.495770318831,3807.78821054272,-0.845694270758015,-0.09864361351620943
tenant-mem,cpu_usage,1 - Baseline,round-1,165,0.012413205601051155,0.0015681274867895337,0.0022661166249958,0.0141026093476145,-3.7458073465823514,19.42019614854112
tenant-mem,cpu_usage,2 - CPU Noise,round-1,167,0.012454728940082392,0.0009280821006743596,0.010088079611905,0.014073471667982,-0.5323952894271237,-0.5575779538487655
tenant-mem,cpu_usage,3 - Memory Noise,round-1,166,0.012338105859017328,0.0009456693299383504,0.010128427372176,0.0138473103793266,-0.3005931525263768,-0.9143927521352007
tenant-mem,cpu_usage,4 - Network Noise,round-1,164,0.01260851159006646,0.0008696038513941499,0.0102822994473786,0.0140456600873498,-0.5306141670577328,-0.6223607512938383
tenant-mem,cpu_usage,5 - Disk Noise,round-1,164,0.012594892546956348,0.0009049756759020341,0.0094648716911854,0.0144851025179425,-0.5487378354284095,0.1429423242272434
tenant-mem,cpu_usage,6 - Combined Noise,round-1,164,0.012548937739887175,0.0008430556371678198,0.0103394869051433,0.0138870228744288,-0.5722795661919332,-0.5385003267756359
tenant-mem,cpu_usage,7 - Recovery,round-1,167,0.012680429110045036,0.0007938637097443264,0.0107479257867732,0.0141614972456549,-0.47815482806946286,-0.6146988019958521
tenant-mem,disk_throughput_total,1 - Baseline,round-1,165,3350.0054700883516,10699.592113510671,0.0,51268.82652176343,3.4362327953017457,10.786625299869943
tenant-mem,disk_throughput_total,2 - CPU Noise,round-1,167,0.0,0.0,0.0,0.0,0.0,0.0
tenant-mem,disk_throughput_total,3 - Memory Noise,round-1,166,0.0,0.0,0.0,0.0,0.0,0.0
tenant-mem,disk_throughput_total,4 - Network Noise,round-1,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-mem,disk_throughput_total,5 - Disk Noise,round-1,164,3517.3540032271994,11226.930579155242,0.0,50882.094710633406,3.2417163391680908,9.46434815989491
tenant-mem,disk_throughput_total,6 - Combined Noise,round-1,164,0.0,0.0,0.0,0.0,0.0,0.0
tenant-mem,disk_throughput_total,7 - Recovery,round-1,167,0.0,0.0,0.0,0.0,0.0,0.0
tenant-mem,memory_usage,1 - Baseline,round-1,166,27695770.21686747,2555444.612931814,7770112.0,32985088.0,-2.8181787499349977,21.43634279570316
tenant-mem,memory_usage,2 - CPU Noise,round-1,167,28338605.221556887,1318463.4846956148,25661440.0,33464320.0,1.082687101995965,2.600923282481842
tenant-mem,memory_usage,3 - Memory Noise,round-1,166,28727123.277108435,1452303.5341353812,25669632.0,32460800.0,0.28827303336527993,-0.7589433007730051
tenant-mem,memory_usage,4 - Network Noise,round-1,164,29328134.243902437,1496299.2896481832,26361856.0,32604160.0,0.05047274920888112,-0.9235982402628768
tenant-mem,memory_usage,5 - Disk Noise,round-1,164,29700345.756097563,1555485.0228792648,26890240.0,33906688.0,0.27509065829814394,-0.009460356655977886
tenant-mem,memory_usage,6 - Combined Noise,round-1,164,29084522.14634146,1495718.824600933,26415104.0,34058240.0,0.6931910809718805,0.7174191023260166
tenant-mem,memory_usage,7 - Recovery,round-1,167,28620714.15568862,1413753.3783243173,26390528.0,33017856.0,0.8043287198210399,0.14151616564090252
tenant-mem,network_total_bandwidth,1 - Baseline,round-1,165,3610.5944277939057,645.5427012952453,23.55,4596.3316432367255,-2.9797127536808294,12.480059887306405
tenant-mem,network_total_bandwidth,2 - CPU Noise,round-1,167,3740.0857899512434,321.20624482793386,2728.5,4364.316682221322,-0.8475998779050495,0.8504601994988632
tenant-mem,network_total_bandwidth,3 - Memory Noise,round-1,166,3711.195626998429,365.1095531437784,2744.3541666666665,4388.108016014993,-0.802598266498994,0.3141100946344695
tenant-mem,network_total_bandwidth,4 - Network Noise,round-1,164,3702.3192610192805,381.0804224116595,2760.9166666666665,4368.62528891622,-0.7672622647289372,0.2005785523354935
tenant-mem,network_total_bandwidth,5 - Disk Noise,round-1,164,3736.62815805373,378.05574566668895,2764.9999999999995,4577.400439958381,-0.3668328610608436,-0.1444859904377216
tenant-mem,network_total_bandwidth,6 - Combined Noise,round-1,164,3695.2580779021673,390.1160020798262,2642.951069476971,4299.092271818788,-0.8536876945054113,0.12755336709641307
tenant-mem,network_total_bandwidth,7 - Recovery,round-1,167,3677.3221683998568,370.79614733913274,2770.958333333333,4418.845700824499,-0.5181238839598924,-0.11428797328175344
