,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.9924764266179442,0.43838162139542614,0.9984918236782869
tenant-dsk,2.647255523703086e-89,,4.08178216610813e-31,0.5052388659292792
tenant-mem,0.23020693556497795,0.6361254107795054,,0.07199303261573689
tenant-ntk,5.485311285587589e-43,0.06317652687519927,4.027318411323399e-12,
