,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.025819641585455872,0.0005312147618097187,0.05433046012618599
tenant-dsk,0.020028679994791278,,0.0011105982883959581,0.06544064885554278
tenant-mem,0.0009506738331304743,0.001698760040992943,,0.0009506738331304743
tenant-ntk,0.005615917878411394,0.008978701864673502,0.0005312147618097187,
