,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.08313876677480585,0.06623761645478457,0.11531737105601157
tenant-dsk,0.09615598392467195,,0.1155407224912179,0.13597898775326062
tenant-mem,0.08906061587544685,0.11988091083469693,,0.09222087351584868
tenant-ntk,0.16584846643155868,0.1680623219613876,0.1492652636751736,
