,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.6705337812217946,0.6555897927974845,0.6340908261605117
tenant-dsk,0.7562613552589398,,0.6143978269836281,0.717160673632046
tenant-mem,0.6016732389326502,0.6262474107322531,,0.6523422553967934
tenant-ntk,0.6478088768592448,0.6199099561337532,0.6102388263468023,
