,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.011780526801320008,0.013111303886982903,0.04118690677393986
tenant-dsk,0.01487986945258511,,0.2816036346668486,0.19382250077124683
tenant-mem,0.023257617919308762,0.2987994802676647,,0.19742854175809044
tenant-ntk,0.005898650386503013,0.11246908259171332,0.13714954798369178,
