,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.5448510016675316,0.042521509541528994,0.26691510028618964
tenant-dsk,0.03195656663578869,,1.1853236390159519e-05,0.0026307683021718794
tenant-mem,0.07449183485094198,0.04049683643570243,,0.06469105958005622
tenant-ntk,5.609502491719977e-05,0.033935352535060005,0.0009077483072954049,
