,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.9987368959911141,0.006348599391274921,0.0004868626994769447
tenant-dsk,0.9372548350354177,,0.21559563039344826,0.8740524816543849
tenant-mem,0.9851215068500818,0.620272218948287,,0.9068848262097691
tenant-ntk,0.7990000117364557,0.43351952143316264,0.32039188436732946,
