,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,1.363415589476273e-98,1.0,0.0
tenant-dsk,0.016789713116006043,,0.999998878300756,1.225840894985164e-153
tenant-mem,1.0,0.999999068170123,,1.0
tenant-ntk,0.00013903142363630883,3.572901562770415e-15,1.0,
