,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0023760303829218465,0.8029827143593584,0.9358128919474488
tenant-dsk,0.942848512631131,,0.04377608940915222,0.28890373671630465
tenant-mem,0.5636552739447597,0.6735064378515543,,0.5294173540579856
tenant-ntk,0.9940265441425072,0.9435840025900388,0.3009772507161646,
