,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.622174656319838,0.5600379727760052,0.24799226533849034,0.5613107663410033
tenant-dsk,0.6872375551217432,,0.6819118273660146,0.33367631084664756,0.7381184168728585
tenant-mem,0.5417744904235062,0.7194424206078516,,0.21751966552375446,0.5688274165634175
tenant-nsy,0.07042602845580019,0.050592725523095544,0.06529115209318899,,0.11763191520262996
tenant-ntk,0.5919729713374338,0.7932274805261745,0.5655844323539545,0.32082295722597304,
