,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.45528627094650775,0.3667287198099364,0.6574303427816603
tenant-dsk,0.42695970596851995,,0.0009459062690680423,0.17469384955027853
tenant-mem,0.0029845304642426955,0.0012705905038743832,,0.004412807757144036
tenant-ntk,0.1632809115688417,6.642186528046305e-05,2.3175012346795727e-07,
