,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,1.7633650469376621e-09,0.5703204187049178,0.01764879574262508
tenant-dsk,0.058306292403833615,,5.4210529106867406e-06,9.453083858847535e-06
tenant-mem,0.23688198089567922,1.4391326127460356e-05,,0.00024326409626271946
tenant-ntk,0.276422587135975,0.2743572141845709,1.1299291299389581e-06,
