,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.6705407492843886,0.4908377354931449,0.9966384178619401,0.8249897591629819
tenant-dsk,0.46197439507506544,,0.7703236398246973,0.538756474005739,0.0002651496232464792
tenant-mem,0.01945943170149432,0.8656750022537993,,0.9968487083511494,0.600727252942165
tenant-nsy,,,,,
tenant-ntk,0.10679284799124283,0.7090148293789436,0.5408586653337566,3.0265468134523012e-06,
