,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.2720016842107697,0.3462024747151889,0.1933257515822714,0.25979554899339086
tenant-dsk,0.3049473027291976,,0.2896294806265694,0.257269680588302,0.2153523478866119
tenant-mem,0.3621599470334783,0.3842586194371111,,0.17318380034365885,0.26950635068189716
tenant-nsy,0.06673573374750107,0.08211107699300488,0.09376315313622947,,0.05705098824139429
tenant-ntk,0.09463123895151093,0.12467579326082985,0.12092688795921201,0.09769963864748536,
