,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0005426203448046372,0.0022930745595648692,0.31290803217400115
tenant-dsk,0.08422825591022538,,0.03133296111255153,0.9707795381940562
tenant-mem,0.2789679445183798,0.38549034795431386,,0.004100952956479494
tenant-ntk,0.06288417807220845,0.8568306667007674,0.26652898053839896,
