,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.012654238334257198,0.48110078311898463,0.11229478057194239,0.41456585588321476
tenant-dsk,0.0019470217362899944,,0.009023270139385309,0.022145500073086164,0.024861224613148263
tenant-mem,0.0279779944731555,0.019446101862290913,,0.0007092574350295858,0.2257152102229675
tenant-nsy,0.0873303266976697,6.6235317421663415e-06,0.18836063562334412,,0.11534488599919468
tenant-ntk,0.0002566650075312283,0.09328359331224545,0.257852844981726,0.02599115885021686,
