,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.19955076763632187,0.25525951785174916,0.13070364807124193
tenant-dsk,0.15138772839700587,,0.16052014807048873,0.06507793553904327
tenant-mem,0.23992773644343424,0.3220264832597357,,0.2157461902002387
tenant-ntk,0.09329215427029383,0.08280536653279114,0.10634860666004765,
