,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.0010132695673380366,0.0007545031132139653,0.00011185829964657963
tenant-dsk,0.005440840860373312,,0.486368177579248,0.06595638630608291
tenant-mem,0.006240378377178587,0.18601780103729704,,0.00014571887191676088
tenant-ntk,0.18462830927173227,0.4812775847012032,0.027929461788245336,
