,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.17350593779231693,0.24377318538232967,0.1798758680297836
tenant-dsk,0.11316525581730401,,0.11786051173456553,0.05654150748831939
tenant-mem,0.23508988976266773,0.18478554711450837,,0.12577762114786986
tenant-ntk,0.13268845406000926,0.07587913215226844,0.07964669458981573,
