,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.2349113426887928,0.19629166571717124,0.1586292022430685,0.19012518370922504
tenant-dsk,0.3341882169819769,,0.2507413853858684,0.18133516563271218,0.321248180082544
tenant-mem,0.16712248520335404,0.2238438380684866,,0.1440557890478509,0.23626717915712359
tenant-nsy,0.08676272399496744,0.08262800696961979,0.06249961305293945,,0.10094770564274713
tenant-ntk,0.2649577379053249,0.3778026206183078,0.20998612586091417,0.17430051233650923,
