,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.023583482510831495,0.10220839195409442,0.07304735139709306
tenant-dsk,0.014908134965284849,,0.01898382577724365,0.02386152418462793
tenant-mem,0.17495266475991808,0.024980876747580878,,0.12684310633004253
tenant-ntk,0.08068223143825408,0.026192828378177907,0.09762374562775257,
