,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.35106415417783493,0.3108112461441618,0.19281691106168292,0.26266081330672375
tenant-dsk,0.30474600538950564,,0.26868171657202944,0.1909549751220886,0.20310521574642665
tenant-mem,0.30024274225477615,0.2837155836195541,,0.21196836626080495,0.27291964281426745
tenant-nsy,0.11433237348648045,0.10149076352025692,0.12649350683112554,,0.11157050541495536
tenant-ntk,0.2525401372997093,0.27306080225502694,0.2541741497981313,0.21929137761212258,
