,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.17652092555117502,0.09329237615684795,0.10019133908729111
tenant-dsk,0.18696270156416145,,0.17863338492004482,0.22696921798524336
tenant-mem,0.1353129099231784,0.1417719173910853,,0.14230282528782623
tenant-ntk,0.15947354776042258,0.18424566314147733,0.11543758938913753,
