,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,,0.24202239688143667,0.2232657677217032,0.23860558984633964,0.23613664682539678
tenant-dsk,0.2419063680644248,,0.21539780196076183,0.18654099681643682,0.23154693788251207
tenant-mem,0.15253521283932345,0.14729886318803415,,0.11921446872214754,0.12558254215945436
tenant-nsy,0.2179528315865287,0.17734728170328543,0.1388468839822697,,0.21318505486784559
tenant-ntk,0.08410440742111899,0.14626263440925089,0.09100384849041732,0.13129802050102787,
