,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,,0.9731577776053977,0.10800106146879988,0.9603421291397499
tenant-dsk,0.20140094310508014,,0.6263894662406715,0.7717648316655016
tenant-mem,0.29596109583974367,0.41401327719844255,,0.17492244572594454
tenant-ntk,0.7324414091849435,0.2511933497171918,0.6295470882208353,
