tenant_id,metric_name,experimental_phase,round_id,count,mean,std,min,max,skewness,kurtosis
tenant-cpu,cpu_usage,1-Baseline,round-2,325,3.8071447824280136,0.2864755835505873,2.9623013772438296,4.357990894681522,-0.6141153526216528,-0.29183737097466356
tenant-cpu,cpu_usage,2-CPU-Noise,round-2,360,2.5900432540010043,0.254922523439849,1.9192654736235173,3.833433364801115,1.0348841278533736,4.503335554590695
tenant-cpu,cpu_usage,3-Memory-Noise,round-2,358,2.927919232893034,0.2320953084647557,2.186232795133322,3.841698389140779,-0.09147280401518056,0.7086358397785371
tenant-cpu,cpu_usage,4-Network-Noise,round-2,355,2.4387192961222266,0.26003872858402005,1.8634868346437805,3.828685613007972,1.7515094821610069,6.918297690273775
tenant-cpu,cpu_usage,5-Disk-Noise,round-2,365,3.421289303376942,0.2322019032482601,2.701308930094756,3.774325045531155,-0.7515702113776735,-0.09021180311100263
tenant-cpu,cpu_usage,6-Combined-Noise,round-2,355,1.6576119320942495,0.17561194324707557,1.2794182085697736,2.373742926244788,1.4393493286070573,3.8312645408747117
tenant-cpu,cpu_usage,7-Recovery,round-2,361,3.7417653785257063,0.40167661334157606,1.6298391838056925,4.15621716436999,-2.4990178706687742,8.38076462744277
tenant-cpu,memory_usage,1-Baseline,round-2,325,246379289.99384615,50506778.48426248,97075200.0,344879104.0,0.027676893230219764,-0.5800422372210794
tenant-cpu,memory_usage,2-CPU-Noise,round-2,360,262456285.86666667,44850809.44637192,158277632.0,350240768.0,-0.02236097793345485,-0.5720542755934814
tenant-cpu,memory_usage,3-Memory-Noise,round-2,358,261122871.77653632,52016615.76491034,101908480.0,359174144.0,-0.5083559543476153,0.40481116271060946
tenant-cpu,memory_usage,4-Network-Noise,round-2,355,253631785.10422534,50050214.63953733,107421696.0,358113280.0,-0.37586787970603797,-0.3726773009677027
tenant-cpu,memory_usage,5-Disk-Noise,round-2,365,276188129.13972604,47343447.27361686,125976576.0,361992192.0,-0.06368540327736685,-0.22097551500384593
tenant-cpu,memory_usage,6-Combined-Noise,round-2,355,282117711.3239437,47184939.05460646,181420032.0,377061376.0,0.019633232994252334,-0.7992655690175363
tenant-cpu,memory_usage,7-Recovery,round-2,361,283970199.7562327,56918489.86280892,105611264.0,370421760.0,-0.6059057475886038,0.3599159450452758
tenant-dsk,cpu_usage,1-Baseline,round-2,325,0.92596460190984,0.12736536678959495,0.631415933438383,1.4962062171273651,1.2666544412623921,4.199910269756465
tenant-dsk,cpu_usage,2-CPU-Noise,round-2,360,0.8927352235577115,0.09330361582590609,0.5934608940803562,1.1310471424231576,-0.3001509607620151,0.03754589498829963
tenant-dsk,cpu_usage,3-Memory-Noise,round-2,358,0.89084040555785,0.1015871532148691,0.5508763904199961,1.0905051919466722,-0.29503914391171004,-0.17862373635925133
tenant-dsk,cpu_usage,4-Network-Noise,round-2,355,0.8646876999606385,0.09175224850199075,0.5523493885964267,1.0556824681212524,-0.5399419498749911,-0.08657224830844301
tenant-dsk,cpu_usage,5-Disk-Noise,round-2,365,0.9313000320843687,0.08512322693794223,0.6282432715726658,1.137860680557483,-0.42859573096348813,0.20744866438055398
tenant-dsk,cpu_usage,6-Combined-Noise,round-2,355,0.9319840472084466,0.09570549220969286,0.6109185938134172,1.142259050802784,-0.5236922662729554,-0.04455926501306351
tenant-dsk,cpu_usage,7-Recovery,round-2,361,0.9117684990457242,0.09364414628359623,0.5967647614634208,1.1103802437171009,-0.679381404581108,0.42245145266522854
tenant-dsk,memory_usage,1-Baseline,round-2,325,499812030.62153846,53565799.33359,295665664.0,601874432.0,-0.33150842436577427,0.2975321486560909
tenant-dsk,memory_usage,2-CPU-Noise,round-2,360,505757172.62222224,45408911.07350754,399368192.0,598376448.0,0.09000250426919117,-0.678701438742336
tenant-dsk,memory_usage,3-Memory-Noise,round-2,358,513652083.8435754,48865708.670309186,407154688.0,614891520.0,-0.1466142329166852,-0.43737392842467226
tenant-dsk,memory_usage,4-Network-Noise,round-2,355,513863979.9887324,51778835.461278304,350085120.0,606461952.0,-0.3068156089073579,-0.21140054975222533
tenant-dsk,memory_usage,5-Disk-Noise,round-2,365,527850061.15068495,38173643.67627333,433635328.0,613789696.0,-0.2256394502943457,-0.2761865904501106
tenant-dsk,memory_usage,6-Combined-Noise,round-2,355,548037381.0478873,45820257.74110375,422805504.0,633929728.0,-0.22838868289895892,-0.483384391167478
tenant-dsk,memory_usage,7-Recovery,round-2,361,543069101.7396122,49753978.86095578,424706048.0,637968384.0,-0.43019649013083566,-0.3650384512793625
tenant-mem,cpu_usage,1-Baseline,round-2,325,3.7908920199715634,0.3129648912208462,2.7067667881023425,4.404956254420503,-0.7770439077736963,-0.14868047625155523
