tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2218131848985765.5,-371763459333235.94,217263577190118.53,140939810421791.97,10772443343163.42
tenant-dsk,-371763459333235.94,2203619441265469.0,-130204948410739.72,-358674107874406.56,-296588255655408.3
tenant-mem,217263577190118.53,-130204948410739.72,2056210552274037.5,-267261988653633.75,54367102662203.97
tenant-nsy,140939810421791.97,-358674107874406.56,-267261988653633.75,2830042135534623.5,-183598445593052.66
tenant-ntk,10772443343163.42,-296588255655408.3,54367102662203.97,-183598445593052.66,1645795134072189.2
