tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.1618550492000945,0.2026095175555633,0.11150088452050727
tenant-dsk,0.1618550492000945,1.0,0.2105757001624387,0.10674251482953623
tenant-mem,0.2026095175555633,0.2105757001624387,1.0,0.1149033048447519
tenant-ntk,0.11150088452050727,0.10674251482953623,0.1149033048447519,1.0
