tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-nsy,tenant-ntk
tenant-cpu,2234797.061192925,443307.7813457007,537157.1940635586,-107924456105.9122,21192703.002177026
tenant-dsk,443307.7813457007,2091912.7391167812,354171.47838077665,-111025236469.20001,24600548.390829954
tenant-mem,537157.1940635586,354171.47838077665,1981233.7880814758,-127727234573.30496,21097680.64729059
tenant-nsy,-107924456105.9122,-111025236469.20001,-127727234573.30496,7.244535952813883e+16,-7159778105908.894
tenant-ntk,21192703.002177026,24600548.390829954,21097680.64729059,-7159778105908.894,3713580188.494195
