tenant1,tenant2,correlation,metric,phase
tenant-cpu,tenant-dsk,0.24334481289926055,cpu_usage,1-Baseline
tenant-cpu,tenant-mem,0.3984499954345834,cpu_usage,1-Baseline
tenant-cpu,tenant-ntk,0.12072897263569808,cpu_usage,1-Baseline
tenant-dsk,tenant-mem,0.2508535457689033,cpu_usage,1-Baseline
tenant-dsk,tenant-ntk,-0.2848597720023957,cpu_usage,1-Baseline
tenant-mem,tenant-ntk,0.07356539828461606,cpu_usage,1-Baseline
tenant-cpu,tenant-dsk,0.12556291811345252,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-mem,0.5770644813735376,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-nsy,-0.4778230083774811,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-ntk,0.2900824265248186,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-mem,0.13321805906428766,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-nsy,0.05813171166312329,cpu_usage,2-CPU-Noise
tenant-dsk,tenant-ntk,0.3678106465314059,cpu_usage,2-CPU-Noise
tenant-mem,tenant-nsy,-0.4584492596350382,cpu_usage,2-CPU-Noise
tenant-mem,tenant-ntk,0.30865215410530594,cpu_usage,2-CPU-Noise
tenant-nsy,tenant-ntk,0.10844199969425486,cpu_usage,2-CPU-Noise
tenant-cpu,tenant-dsk,0.12816900262705072,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-mem,0.4081303438010902,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-nsy,-0.2648203534851402,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-ntk,0.3532562358505258,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-mem,0.08746346589750509,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-nsy,0.1650300260731374,cpu_usage,3-Memory-Noise
tenant-dsk,tenant-ntk,0.2371135531951626,cpu_usage,3-Memory-Noise
tenant-mem,tenant-nsy,-0.3003034317089353,cpu_usage,3-Memory-Noise
tenant-mem,tenant-ntk,0.3122560794164048,cpu_usage,3-Memory-Noise
tenant-nsy,tenant-ntk,0.0749775840152477,cpu_usage,3-Memory-Noise
tenant-cpu,tenant-dsk,0.15724473986895934,cpu_usage,4-Network-Noise
tenant-cpu,tenant-mem,0.6169983956968557,cpu_usage,4-Network-Noise
tenant-cpu,tenant-nsy,-0.6107905597205737,cpu_usage,4-Network-Noise
tenant-cpu,tenant-ntk,0.3149831372045456,cpu_usage,4-Network-Noise
tenant-dsk,tenant-mem,0.19088947856656452,cpu_usage,4-Network-Noise
tenant-dsk,tenant-nsy,0.05225122827864598,cpu_usage,4-Network-Noise
tenant-dsk,tenant-ntk,0.29105486629559557,cpu_usage,4-Network-Noise
tenant-mem,tenant-nsy,-0.47835046458297886,cpu_usage,4-Network-Noise
tenant-mem,tenant-ntk,0.26763442990666997,cpu_usage,4-Network-Noise
tenant-nsy,tenant-ntk,0.11417010899526367,cpu_usage,4-Network-Noise
tenant-cpu,tenant-dsk,0.24167801155954952,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-mem,0.27577603261425476,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-nsy,0.26199034894832446,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-ntk,0.3562082430116262,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-mem,0.12509064987358262,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-nsy,0.3106232993456995,cpu_usage,5-Disk-Noise
tenant-dsk,tenant-ntk,0.26991903993424204,cpu_usage,5-Disk-Noise
tenant-mem,tenant-nsy,0.17696187316027925,cpu_usage,5-Disk-Noise
tenant-mem,tenant-ntk,0.3136660976985546,cpu_usage,5-Disk-Noise
tenant-nsy,tenant-ntk,0.2777395660665083,cpu_usage,5-Disk-Noise
tenant-cpu,tenant-dsk,0.06590644398918422,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-mem,0.5214276610488637,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-nsy,-0.06059914994077368,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,0.3818117193972499,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-mem,0.08241230141000881,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.24382166122389945,cpu_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.23397570321480596,cpu_usage,6-Combined-Noise
tenant-mem,tenant-nsy,-0.3046102736463342,cpu_usage,6-Combined-Noise
tenant-mem,tenant-ntk,0.2574324992736152,cpu_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,0.32633803017604396,cpu_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.27533291167533774,cpu_usage,7-Recovery
tenant-cpu,tenant-mem,0.28010389505366157,cpu_usage,7-Recovery
tenant-cpu,tenant-nsy,-0.19072204262030798,cpu_usage,7-Recovery
tenant-cpu,tenant-ntk,0.47489603356728227,cpu_usage,7-Recovery
tenant-dsk,tenant-mem,0.19757500388480492,cpu_usage,7-Recovery
tenant-dsk,tenant-nsy,-0.3350414584384555,cpu_usage,7-Recovery
tenant-dsk,tenant-ntk,0.38155247788631824,cpu_usage,7-Recovery
tenant-mem,tenant-nsy,-0.1597181167218168,cpu_usage,7-Recovery
tenant-mem,tenant-ntk,0.399021484411818,cpu_usage,7-Recovery
tenant-nsy,tenant-ntk,-0.20916423363142017,cpu_usage,7-Recovery
tenant-cpu,tenant-dsk,-0.18525738613703588,memory_usage,1-Baseline
tenant-cpu,tenant-mem,0.08889659939494947,memory_usage,1-Baseline
tenant-cpu,tenant-ntk,-0.06472836212512863,memory_usage,1-Baseline
tenant-dsk,tenant-mem,0.04429844925098323,memory_usage,1-Baseline
tenant-dsk,tenant-ntk,0.2068569515868188,memory_usage,1-Baseline
tenant-mem,tenant-ntk,-0.09652583807251366,memory_usage,1-Baseline
tenant-cpu,tenant-dsk,0.0016592855340390458,memory_usage,2-CPU-Noise
tenant-cpu,tenant-mem,0.16318744548766498,memory_usage,2-CPU-Noise
tenant-cpu,tenant-nsy,0.23216345506440492,memory_usage,2-CPU-Noise
tenant-cpu,tenant-ntk,0.10578864376066745,memory_usage,2-CPU-Noise
tenant-dsk,tenant-mem,0.09643484143340675,memory_usage,2-CPU-Noise
tenant-dsk,tenant-nsy,0.0237896820759967,memory_usage,2-CPU-Noise
tenant-dsk,tenant-ntk,-0.08965374188085816,memory_usage,2-CPU-Noise
tenant-mem,tenant-nsy,0.059461495938027645,memory_usage,2-CPU-Noise
tenant-mem,tenant-ntk,-0.06816831016386361,memory_usage,2-CPU-Noise
tenant-nsy,tenant-ntk,-0.013998077639885656,memory_usage,2-CPU-Noise
tenant-cpu,tenant-dsk,0.018619844371056314,memory_usage,3-Memory-Noise
tenant-cpu,tenant-mem,0.059970051331075594,memory_usage,3-Memory-Noise
tenant-cpu,tenant-nsy,-0.03328476737068533,memory_usage,3-Memory-Noise
tenant-cpu,tenant-ntk,0.2148909902935792,memory_usage,3-Memory-Noise
tenant-dsk,tenant-mem,0.121429913282318,memory_usage,3-Memory-Noise
tenant-dsk,tenant-nsy,-0.06506090696368091,memory_usage,3-Memory-Noise
tenant-dsk,tenant-ntk,0.014824056578615295,memory_usage,3-Memory-Noise
tenant-mem,tenant-nsy,-0.01831611236447218,memory_usage,3-Memory-Noise
tenant-mem,tenant-ntk,0.22690846278706436,memory_usage,3-Memory-Noise
tenant-nsy,tenant-ntk,0.09633232148363235,memory_usage,3-Memory-Noise
tenant-cpu,tenant-dsk,-0.14350452308838585,memory_usage,4-Network-Noise
tenant-cpu,tenant-mem,0.007197335260209667,memory_usage,4-Network-Noise
tenant-cpu,tenant-nsy,0.00039591614799975607,memory_usage,4-Network-Noise
tenant-cpu,tenant-ntk,0.11689398857546467,memory_usage,4-Network-Noise
tenant-dsk,tenant-mem,0.058047769428632566,memory_usage,4-Network-Noise
tenant-dsk,tenant-nsy,-0.09046787459029264,memory_usage,4-Network-Noise
tenant-dsk,tenant-ntk,-0.058641081391814544,memory_usage,4-Network-Noise
tenant-mem,tenant-nsy,-0.05121070460532947,memory_usage,4-Network-Noise
tenant-mem,tenant-ntk,-0.05593658684107375,memory_usage,4-Network-Noise
tenant-nsy,tenant-ntk,0.1306554868684315,memory_usage,4-Network-Noise
tenant-cpu,tenant-dsk,-0.0951152030502828,memory_usage,5-Disk-Noise
tenant-cpu,tenant-mem,0.2994080421964939,memory_usage,5-Disk-Noise
tenant-cpu,tenant-nsy,0.09623861618664936,memory_usage,5-Disk-Noise
tenant-cpu,tenant-ntk,-0.15640903132355077,memory_usage,5-Disk-Noise
tenant-dsk,tenant-mem,-0.029928874394321375,memory_usage,5-Disk-Noise
tenant-dsk,tenant-nsy,0.04883495565909067,memory_usage,5-Disk-Noise
tenant-dsk,tenant-ntk,0.00048778531684455756,memory_usage,5-Disk-Noise
tenant-mem,tenant-nsy,-0.06151918830299325,memory_usage,5-Disk-Noise
tenant-mem,tenant-ntk,0.005545598481140435,memory_usage,5-Disk-Noise
tenant-nsy,tenant-ntk,0.1882102940752382,memory_usage,5-Disk-Noise
tenant-cpu,tenant-dsk,0.24079236615000382,memory_usage,6-Combined-Noise
tenant-cpu,tenant-mem,-0.06146362858089002,memory_usage,6-Combined-Noise
tenant-cpu,tenant-nsy,0.04901605267712337,memory_usage,6-Combined-Noise
tenant-cpu,tenant-ntk,-0.0013579956256297699,memory_usage,6-Combined-Noise
tenant-dsk,tenant-mem,0.021410934705443724,memory_usage,6-Combined-Noise
tenant-dsk,tenant-nsy,0.16810287519285289,memory_usage,6-Combined-Noise
tenant-dsk,tenant-ntk,0.06159942187418046,memory_usage,6-Combined-Noise
tenant-mem,tenant-nsy,0.15984959232781887,memory_usage,6-Combined-Noise
tenant-mem,tenant-ntk,0.09207134095173392,memory_usage,6-Combined-Noise
tenant-nsy,tenant-ntk,0.03682791402983313,memory_usage,6-Combined-Noise
tenant-cpu,tenant-dsk,0.025258653987364762,memory_usage,7-Recovery
tenant-cpu,tenant-mem,-0.04033856275832496,memory_usage,7-Recovery
tenant-cpu,tenant-nsy,-0.22596464359703167,memory_usage,7-Recovery
tenant-cpu,tenant-ntk,0.09237983559345944,memory_usage,7-Recovery
tenant-dsk,tenant-mem,0.01903619369276528,memory_usage,7-Recovery
tenant-dsk,tenant-nsy,0.05446118325194687,memory_usage,7-Recovery
tenant-dsk,tenant-ntk,0.13321182321432515,memory_usage,7-Recovery
tenant-mem,tenant-nsy,0.07450030217987229,memory_usage,7-Recovery
tenant-mem,tenant-ntk,-0.03164246026939641,memory_usage,7-Recovery
tenant-nsy,tenant-ntk,0.0900548971988903,memory_usage,7-Recovery
