tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,-0.18525738613703588,0.08889659939494947,-0.06472836212512863
tenant-dsk,-0.18525738613703588,1.0,0.04429844925098323,0.2068569515868188
tenant-mem,0.08889659939494947,0.04429844925098323,1.0,-0.09652583807251366
tenant-ntk,-0.06472836212512863,0.2068569515868188,-0.09652583807251366,1.0
