tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.24334481289926055,0.3984499954345834,0.12072897263569808
tenant-dsk,0.24334481289926055,1.0,0.2508535457689033,-0.2848597720023957
tenant-mem,0.3984499954345834,0.2508535457689033,1.0,0.07356539828461606
tenant-ntk,0.12072897263569808,-0.2848597720023957,0.07356539828461606,1.0
