tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,45336.91249643254,472926.38702812715,13758.559913828125,-568860.4289746778
tenant-dsk,472926.38702812715,61787799.063487574,430598.6926098167,-9808610.536908694
tenant-mem,13758.559913828125,430598.6926098167,62957.957848785176,-1335009.809149671
tenant-ntk,-568860.4289746778,-9808610.536908694,-1335009.809149671,726380676.1018219
