tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,1.0,0.5458749783886027,0.6268003334082478,0.6470537381906025
tenant-dsk,0.5458749783886027,1.0,0.6440213397840246,0.6435077796163277
tenant-mem,0.6268003334082478,0.6440213397840246,1.0,0.802346068547876
tenant-ntk,0.6470537381906025,0.6435077796163277,0.802346068547876,1.0
