tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,3243170373873.6196,-1040458904973.6014,45171306818.715164,-3900478066299.0854
tenant-dsk,-1040458904973.6014,3476881881871.618,3591667892588.09,3946863687675.863
tenant-mem,45171306818.715164,3591667892588.09,9706563174400.012,4522378434042.835
tenant-ntk,-3900478066299.0854,3946863687675.863,4522378434042.835,11442458669345.625
