tenant_id,tenant-cpu,tenant-dsk,tenant-mem,tenant-ntk
tenant-cpu,0.8035195852019585,-0.0007622223876734813,-0.0003485334056863351,5.52732099931301e-07
tenant-dsk,-0.0007622223876734813,9.180951568153028e-06,3.7797165224049106e-06,2.821707594528478e-07
tenant-mem,-0.0003485334056863351,3.7797165224049106e-06,2.1876480727293868e-06,1.4515862834744337e-07
tenant-ntk,5.52732099931301e-07,2.821707594528478e-07,1.4515862834744337e-07,1.841867161628658e-08
